CustomerID,frequency,recency,T,monetary_value,predicted_purchases_90d,prob_alive,clv_12months,clv_segment
12539,3.0,311.0,333.0,1284.1666666666667,0.9743053761166433,0.9961209059112586,4981.6686579448915,Premium CLV
12540,16.0,342.0,361.0,782.451875,3.5075063395071138,0.9990845372187781,10397.91799286436,Premium CLV
12541,2.0,251.0,280.0,334.39,0.8681977712245118,0.992369421626015,1198.0399419876117,Medium CLV
12545,1.0,184.0,259.0,372.24,0.6137027758363591,0.9167132395562257,1047.5834037918066,Medium CLV
12546,1.0,31.0,77.0,401.3,1.256228582016989,0.8992907426075114,2306.5152591878636,High CLV
12547,1.0,83.0,280.0,48.4,0.4677978450621012,0.7407452696045145,110.57508631612434,Low CLV
12552,1.0,1.0,39.0,120.0,1.6134217177366206,0.8927889405911956,904.0574078277523,Medium CLV
12553,9.0,321.0,329.0,332.4411111111111,2.273526727715688,0.9990206328107083,2890.7556042033543,Premium CLV
12556,1.0,101.0,151.0,290.81,0.8898991255768879,0.9185594982631275,1189.0076600622838,Medium CLV
12557,4.0,355.0,371.0,2842.7400000000002,1.0899585341036098,0.9974786879856046,12142.519776308909,Premium CLV
12559,1.0,9.0,319.0,75.60000000000001,0.19420298713870215,0.3398768079829602,69.91098093672642,Low CLV
12560,2.0,138.0,143.0,420.85,1.3799314050594245,0.9938417597615627,2391.772871943447,High CLV
12562,6.0,190.0,198.0,556.13,2.3694446018052773,0.9984340344124201,5086.753193445951,Premium CLV
12567,8.0,347.0,369.0,984.295,1.8787789195060622,0.9985419273005922,7085.952408002807,Premium CLV
12569,25.0,250.0,252.0,151.0404,6.994029252322864,0.9996852827973718,3987.758469513037,Premium CLV
12571,1.0,82.0,121.0,271.26,1.022012477816474,0.9238739276286656,1274.5004247722063,Medium CLV
12572,1.0,43.0,51.0,487.68,1.565535882185025,0.9466467226068263,3486.4198243081514,Premium CLV
12576,4.0,269.0,304.0,262.245,1.273943707024334,0.9965196918122051,1313.0595436050348,Medium CLV
12577,1.0,324.0,359.0,461.91,0.4911889635819275,0.9435813850081439,1039.0334271885822,Medium CLV
12578,1.0,309.0,330.0,1185.85,0.52727858697646,0.9475777958544944,2849.392701729922,Premium CLV
12582,1.0,50.0,288.0,306.2,0.37650168076118473,0.6090501395459432,529.8605269017055,Low CLV
12583,14.0,371.0,373.0,458.96571428571434,3.0295436906107907,0.9994708050169163,5277.968993397965,Premium CLV
12584,8.0,277.0,280.0,234.315,2.3315300834802035,0.9990157796164785,2095.81888164597,High CLV
12585,1.0,117.0,351.0,777.25,0.39362520908159404,0.7427057190885847,1396.592201393551,Medium CLV
12589,1.0,116.0,144.0,515.18,0.9346751901894956,0.9368129435965287,2200.2897381656953,High CLV
12592,1.0,121.0,213.0,205.8,0.6857766743915706,0.8895728029061774,652.0683947092934,Low CLV
12593,2.0,110.0,218.0,91.05,1.022992955945444,0.9735688227526097,389.806252948869,Low CLV
12594,8.0,285.0,322.0,374.65250000000003,2.0913385583389896,0.9977558893906473,3004.1034908061642,Premium CLV
12596,1.0,191.0,242.0,348.32,0.6547601859459001,0.9304793138693219,1046.429553344233,Medium CLV
12597,3.0,249.0,268.0,1098.3566666666666,1.1510210346305674,0.9961008586703483,5033.108436747167,Premium CLV
12598,6.0,275.0,284.0,383.7033333333333,1.8250224841902525,0.9984787316371766,2705.6390537151374,High CLV
12599,6.0,275.0,304.0,138.45333333333335,1.7311593382799741,0.9977410811507289,928.7382021268617,Medium CLV
12600,9.0,343.0,371.0,280.28222222222223,2.0653129226066747,0.9984494965530207,2214.7777158004233,High CLV
12601,4.0,143.0,332.0,108.19999999999999,1.1283856767816598,0.9453406291342263,482.27185397979576,Low CLV
12604,1.0,182.0,261.0,75.68,0.6084626357539197,0.9140857393537839,219.1889461597521,Low CLV
12609,2.0,240.0,318.0,419.46,0.783823988901443,0.9878435874241026,1355.522622425331,Medium CLV
12610,4.0,104.0,126.0,288.1975,2.3218204067012143,0.9962280715140649,2626.450277206353,High CLV
12613,2.0,205.0,262.0,1261.36,0.9097111494494962,0.989287631677959,4715.954767030537,Premium CLV
12615,3.0,166.0,168.0,552.15,1.597837453600112,0.9968533165173348,3514.181150676564,Premium CLV
12616,1.0,202.0,297.0,457.7,0.5485592127950549,0.9084749899916553,1149.534839064978,Medium CLV
12619,8.0,237.0,253.0,429.4075,2.513798120936261,0.9985605888896106,4136.966998244948,Premium CLV
12620,2.0,190.0,204.0,388.875,1.0932706802083918,0.9932146392580408,1752.3533942736278,High CLV
12621,16.0,364.0,365.0,826.56625,3.478317343677259,0.9995537469748659,10892.687879400803,Premium CLV
12624,1.0,71.0,177.0,341.19,0.7408628693808957,0.8470494072505373,1159.5005006583767,Medium CLV
12625,1.0,108.0,319.0,967.2,0.4329729128671007,0.7577507109262581,1909.569807357398,High CLV
12626,8.0,303.0,326.0,690.56,2.072638456542226,0.998429297730106,5484.679747284087,Premium CLV
12627,6.0,130.0,140.0,618.4183333333334,2.9657776210534443,0.9982279786750898,7076.6481121476745,Premium CLV
12628,2.0,60.0,64.0,226.41,2.086199834935029,0.9937388238834512,1950.9160857211348,High CLV
12630,1.0,34.0,43.0,569.09,1.6567165541898443,0.9450928695629952,4300.332840367104,Premium CLV
12633,3.0,229.0,287.0,383.72,1.0901772913185934,0.9934727610709252,1668.9794826136779,High CLV
12635,1.0,65.0,154.0,1005.54,0.8265778016861465,0.8637974186117228,3785.232737262059,Premium CLV
12637,6.0,256.0,323.0,750.87,1.6472935391996717,0.9951604324497099,4776.042205947283,Premium CLV
12640,2.0,58.0,81.0,204.995,1.872922780577572,0.9904482766166796,1587.453616277914,High CLV
12642,2.0,82.0,107.0,323.40500000000003,1.6265972197237473,0.9907420911474296,2168.6151786183086,High CLV
12643,4.0,204.0,332.0,618.36,1.175165712440393,0.9845320769259777,2850.664046848615,Premium CLV
12645,3.0,283.0,316.0,468.6266666666667,1.0144572257609892,0.995521229876706,1895.8510648184638,High CLV
12646,1.0,45.0,49.0,615.28,1.5942282142645599,0.950359211639897,4472.236666381476,Premium CLV
12647,10.0,347.0,369.0,335.082,2.2706774842857405,0.9987433509605245,2904.2808182583835,Premium CLV
12649,1.0,105.0,212.0,248.51000000000002,0.6719216093515753,0.8687289858321645,769.1729647224342,Low CLV
12653,1.0,148.0,296.0,1430.75,0.5172620068933411,0.854433191359377,3370.161096107741,Premium CLV
12654,3.0,285.0,295.0,145.12666666666667,1.0708757939892508,0.996574083483481,623.2864058503709,Low CLV
12656,4.0,216.0,233.0,877.4925,1.5547937732240087,0.9972002356448444,5347.4960095307715,Premium CLV
12657,2.0,67.0,78.0,512.37,1.9107185323660212,0.9927388689643751,4026.2634788313526,Premium CLV
12662,9.0,373.0,373.0,398.70000000000005,2.0579447410514327,0.9992015478778883,3137.942432280764,Premium CLV
12664,8.0,314.0,322.0,527.5375,2.093739443973306,0.9989013269726402,4233.358393757041,Premium CLV
12668,3.0,344.0,355.0,1112.4266666666665,0.9266136391801771,0.9965942688700956,4105.124043016372,Premium CLV
12669,2.0,106.0,256.0,803.865,0.8957218893846114,0.9574893498892046,2961.597089030327,Premium CLV
12670,4.0,222.0,232.0,590.75,1.5601360113006857,0.997531286837964,3614.238250836796,Premium CLV
12673,1.0,321.0,326.0,389.62,0.5350608948847516,0.9524189705280176,955.9345532323159,Medium CLV
12674,3.0,169.0,207.0,461.2866666666667,1.3846908754335034,0.9943134127190822,2545.983683390879,High CLV
12676,5.0,287.0,311.0,164.378,1.476964347915178,0.9976424297902239,946.4831899068735,Medium CLV
12678,8.0,311.0,353.0,2175.8975,1.9448305646615176,0.9976342462485168,16210.164917310407,Premium CLV
12679,3.0,225.0,283.0,106.32000000000001,1.101793217920583,0.9934142373985375,471.2022380005685,Low CLV
12680,3.0,113.0,113.0,183.67666666666665,2.0303896941389348,0.9969636998838982,1491.3602902304654,Medium CLV
12681,19.0,353.0,367.0,671.2642105263158,4.052470656643422,0.9993199354357685,10288.499905946446,Premium CLV
12682,26.0,368.0,371.0,459.69153846153847,5.384455409320866,0.9996904068474335,9338.484301684994,Premium CLV
12683,10.0,361.0,365.0,741.3489999999999,2.2917052763780057,0.9992122356541455,6481.121412679423,Premium CLV
12684,6.0,206.0,213.0,299.0883333333333,2.2523600523816,0.9984900497473841,2603.139136217282,High CLV
12685,5.0,65.0,93.0,462.76800000000003,3.2266312091850082,0.9953138520003066,5797.018589996604,Premium CLV
12689,1.0,102.0,127.0,736.5799999999999,1.0085646905224555,0.9375847143139414,3386.850113772927,Premium CLV
12691,5.0,329.0,357.0,171.16,1.3250012677350935,0.9975958560344916,884.1164100749704,Medium CLV
12693,3.0,192.0,319.0,231.28666666666666,0.9947813009960044,0.9834201416048618,919.9777123565752,Medium CLV
12694,1.0,113.0,183.0,430.17,0.7744080256446427,0.9052600853307367,1524.8164925722199,High CLV
12695,3.0,203.0,210.0,164.28333333333333,1.3740329073507473,0.9966163377606005,904.0389167998079,Medium CLV
12697,2.0,141.0,169.0,283.54499999999996,1.238564318238036,0.9914205507668968,1449.6745788876797,Medium CLV
12700,3.0,208.0,215.0,1282.52,1.351538351963404,0.996622411898351,6897.851603294322,Premium CLV
12701,1.0,163.0,242.0,460.63,0.6407694832217917,0.9105971344840994,1350.8458905111877,Medium CLV
12704,6.0,162.0,169.0,335.2133333333333,2.6345451684388728,0.9984431722640235,3410.9940561618046,Premium CLV
12705,7.0,342.0,357.0,858.6128571428571,1.7282822458539293,0.9985807338902276,5704.863294712424,Premium CLV
12708,9.0,339.0,368.0,279.60777777777776,2.0787390881044883,0.9984036576240293,2223.800750474208,High CLV
12709,14.0,351.0,366.0,658.13,3.075093029415613,0.9991666630097522,7680.629057302998,Premium CLV
12710,2.0,105.0,201.0,215.03000000000003,1.08575400857628,0.976333249103286,965.9176834738639,Medium CLV
12712,12.0,343.0,371.0,351.7166666666667,2.6503560291307,0.998632694076516,3546.897617292673,Premium CLV
12714,4.0,285.0,294.0,935.1400000000001,1.3085602309603988,0.9976370377309568,4797.301770965645,Premium CLV
12716,1.0,130.0,133.0,375.59000000000003,0.9968359642065278,0.9522471406107184,1715.0826558771755,High CLV
12717,1.0,94.0,245.0,421.24,0.5668936464703247,0.812879418141722,1093.7298271265486,Medium CLV
12719,1.0,60.0,65.0,361.35,1.4294086311898369,0.9499167086452722,2365.2133234574767,High CLV
12720,20.0,367.0,369.0,265.41700000000003,4.231988752691074,0.999626822822088,4248.021448286028,Premium CLV
12721,5.0,323.0,354.0,473.90599999999995,1.3337815396542094,0.9974709615555334,2457.456855860396,High CLV
12722,3.0,65.0,150.0,231.57000000000002,1.6845624886930117,0.9777168145950841,1558.3460111540062,High CLV
12723,2.0,62.0,65.0,212.82999999999998,2.073077518141202,0.9938888574576077,1823.3165394201494,High CLV
12724,3.0,327.0,332.0,292.17,0.9772713194602781,0.996793043088867,1140.5084781223045,Medium CLV
12726,6.0,329.0,357.0,406.46999999999997,1.5263084009172634,0.9979340137634396,2397.441473054479,High CLV
12727,5.0,310.0,320.0,693.24,1.4453030328697662,0.9981527777798009,3893.059627107362,Premium CLV
12728,3.0,261.0,332.0,194.59666666666666,0.9734938736183193,0.9929401399483256,758.2578048127668,Low CLV
12731,10.0,341.0,364.0,1782.4009999999998,2.2955751314503026,0.9987008186182872,15604.138103703746,Premium CLV
12735,1.0,22.0,337.0,459.8,0.21250397718295305,0.3882487310182965,447.43422825483356,Low CLV
12739,1.0,21.0,99.0,37.5,1.0345459710116198,0.8379067437007911,193.04325457936537,Low CLV
12744,5.0,267.0,318.0,3845.244,1.4495672914001767,0.9962175006148966,21638.82825372162,Premium CLV
12747,10.0,367.0,369.0,383.745,2.2718338374951337,0.9992519657185585,3327.2966603458017,Premium CLV
12748,112.0,373.0,373.0,301.02482142857144,22.07214809111117,0.9999415154907602,24933.495717113845,Premium CLV
12749,3.0,210.0,213.0,1077.26,1.3607227430136404,0.9968218640575013,5834.246432469421,Premium CLV
12753,5.0,340.0,362.0,3567.7599999999998,1.3106461026905842,0.9978190530685492,18156.089648807607,Premium CLV
12754,2.0,73.0,308.0,1482.585,0.7117157700763198,0.8750036849116419,4336.666363342615,Premium CLV
12755,1.0,85.0,365.0,17.549999999999997,0.3247709156949099,0.6322153400234806,31.275496231073788,Low CLV
12757,8.0,196.0,211.0,837.06875,2.8641765196957953,0.9985135923403923,9181.91303232223,Premium CLV
12758,1.0,160.0,276.0,1221.4,0.5647084903497587,0.8845489265605866,3141.9393389927127,Premium CLV
12759,2.0,223.0,275.0,543.32,0.878091835839127,0.9901297090789826,1964.6192766785712,High CLV
12762,1.0,18.0,25.0,1436.93,1.9172168327953287,0.9460652829632943,12513.92333774223,Premium CLV
12763,1.0,231.0,369.0,174.0,0.45355806215648975,0.8906701535131398,366.111720618642,Low CLV
12766,6.0,363.0,366.0,973.39,1.4973050008187443,0.9986706102383273,5627.41052774878,Premium CLV
12775,4.0,294.0,311.0,292.89750000000004,1.2527810732790936,0.9973634717414891,1441.690941236719,Medium CLV
12778,5.0,293.0,312.0,137.55,1.4735847699079225,0.9978401950748907,790.8792841700454,Medium CLV
12779,7.0,334.0,371.0,533.3142857142857,1.6745611843557717,0.9978283091869541,3434.75330528925,Premium CLV
12781,1.0,221.0,284.0,277.48,0.5794484076420214,0.9274445352860363,739.8679776447535,Low CLV
12782,4.0,353.0,357.0,466.855,1.1244622452910635,0.9978237818266048,2060.5188358647065,High CLV
12783,4.0,73.0,75.0,471.72249999999997,3.0432462887509697,0.9977843678228013,5625.032765030165,Premium CLV
12784,1.0,6.0,15.0,56.0,2.0910972885957575,0.9423895927299791,565.0105805090977,Low CLV
12787,2.0,183.0,192.0,152.78,1.14017546356367,0.9936003639488049,723.1124220589082,Low CLV
12793,1.0,37.0,371.0,413.68,0.212452326901389,0.4190165525805073,402.8743546023233,Low CLV
12794,1.0,45.0,98.0,543.41,1.1135872509601747,0.8971635960468217,2762.818648889879,High CLV
12798,2.0,160.0,170.0,2685.0,1.236323958146617,0.993443015702833,13624.574029095938,Premium CLV
12808,2.0,332.0,368.0,177.125,0.7015249005700814,0.9923628962710656,515.4296195303621,Low CLV
12811,2.0,24.0,284.0,137.3,0.6120378925993283,0.7071278740990441,349.4793937451393,Low CLV
12815,1.0,51.0,198.0,448.1,0.6188071725834408,0.763035167834789,1268.9444195999322,Medium CLV
12816,1.0,81.0,176.0,253.55,0.7615166853523111,0.8674089659577261,888.9135927255447,Medium CLV
12820,3.0,323.0,326.0,257.29333333333335,0.9914231538479835,0.9968611825875194,1019.4574183568626,Medium CLV
12822,1.0,17.0,87.0,257.98,1.1176288288938738,0.8478585304480587,1325.9245804884206,Medium CLV
12823,4.0,222.0,296.0,363.375,1.2960120506387125,0.9932127764964689,1849.0929539971476,High CLV
12826,6.0,363.0,365.0,219.95333333333335,1.5006269669416419,0.9986925861347193,1277.1443014604522,Medium CLV
12827,2.0,39.0,44.0,106.2,2.39630767466202,0.993470647823459,1060.33673803797,Medium CLV
12828,5.0,128.0,130.0,158.342,2.692635878553805,0.998332815094712,1660.8123205917927,High CLV
12829,1.0,24.0,360.0,207.25,0.19062230083162654,0.3670027441186521,182.66288323852152,Low CLV
12830,4.0,134.0,171.0,1148.2,1.9197838373286584,0.995139478040012,8634.569626430943,Premium CLV
12832,1.0,66.0,98.0,115.23,1.1506991245340368,0.9270628445546082,620.3621691146802,Low CLV
12836,3.0,252.0,311.0,588.7233333333334,1.0252216753386123,0.9937045333809976,2405.662901015448,High CLV
12838,1.0,340.0,373.0,292.34000000000003,0.4768569144795841,0.9445724963481533,641.3495841149398,Low CLV
12839,13.0,365.0,367.0,399.1392307692308,2.8724247297788223,0.9994292172548176,4356.68965210945,Premium CLV
12840,3.0,83.0,226.0,624.2333333333332,1.2481071513418545,0.9535122560643574,3103.702595385397,Premium CLV
12841,23.0,367.0,371.0,162.09130434782608,4.79892011564376,0.999636236622645,2939.3170079582324,Premium CLV
12842,1.0,238.0,308.0,808.26,0.5436272982303736,0.9258578410968028,2004.961180825145,High CLV
12843,7.0,199.0,264.0,229.83714285714285,2.1719398161871273,0.9939666695709684,1921.6679128091957,High CLV
12844,1.0,101.0,130.0,151.08,0.9917121993987809,0.9346354960933513,696.1200051707873,Low CLV
12845,3.0,23.0,290.0,96.33333333333333,0.6015991584389704,0.552592987237961,233.3982526036652,Low CLV
12849,1.0,237.0,268.0,346.39,0.6149741495339628,0.9422622456752877,977.6146796005569,Medium CLV
12853,2.0,181.0,315.0,764.8499999999999,0.7803303035626309,0.9762164989586042,2455.827415053941,High CLV
12854,2.0,240.0,318.0,467.3,0.783823988901443,0.9878435874241026,1509.4533311165117,Medium CLV
12856,5.0,56.0,63.0,357.238,3.8683749226449917,0.9978623834326912,5365.82287292618,Premium CLV
12857,1.0,92.0,302.0,304.8,0.4394805852314467,0.7372176630258697,615.7458956656985,Low CLV
12865,1.0,97.0,123.0,586.85,1.026152090484452,0.9363888959922047,2748.773940763463,High CLV
12867,6.0,334.0,360.0,612.3383333333333,1.5162595564402515,0.9980135424589361,3586.1487300865074,Premium CLV
12868,5.0,188.0,373.0,280.75200000000007,1.226357303375424,0.9563563440985174,1340.0860173260248,Medium CLV
12871,1.0,123.0,207.0,248.64,0.7053482052158732,0.8968751687237497,807.8244273064389,Medium CLV
